P0,Q184,A1
P0,Q185,A0
P0,Q186,A2
P0,Q187,A0
P0,Q188,A1
P0,Q189,A1
P0,Q190,A0
P0,Q191,A0
P0,Q192,A0
P0,Q193,A1
P0,Q194,A0
P0,Q195,A1
P0,Q196,A0
P0,Q197,A0
P0,Q198,A1
P0,Q199,A0
P0,Q200,A0
P0,Q201,A0
P0,Q202,A0
P0,Q203,A0
P0,Q204,A0
P0,Q205,A0
P0,Q206,A0
P0,Q207,A0
P0,Q208,A0
P0,Q209,A0
P0,Q210,A0
P0,Q211,A0
P0,Q212,A0
P0,Q213,A0
P0,Q214,A0
P0,Q215,A0
P0,Q216,A1
P0,Q217,A0
P0,Q218,A0
P0,Q219,A0
P0,Q220,A0
P0,Q221,A0
P0,Q222,A0
P0,Q223,A1
P0,Q224,A1
P0,Q225,A2
P0,Q226,A1
P0,Q227,A2
P0,Q228,A1
P0,Q229,A0
P0,Q230,A0
P0,Q231,A0
P0,Q232,A0
P0,Q233,A0
P0,Q234,A0
P0,Q235,A0
P0,Q236,A1
P0,Q237,A0
P0,Q238,A0
P0,Q239,A1
P0,Q240,A0
P0,Q241,A0
P0,Q242,A0
P0,Q243,A1
P0,Q244,A1
P0,Q245,A0
P0,Q246,A1
P0,Q247,A0
P0,Q248,A1
P0,Q249,A0
P0,Q250,A0
P0,Q251,A0
P0,Q252,A0
P0,Q253,A0
P0,Q254,A0
P0,Q255,A0
P0,Q256,A0
P0,Q257,A0
P0,Q258,A0
P0,Q259,A0
P0,Q260,A0
P0,Q261,A1
P0,Q262,A0
P0,Q263,A0
P0,Q264,A0
P0,Q265,A0
P0,Q266,A0
P0,Q267,A0
P0,Q268,A0
P0,Q269,A0
P0,Q270,A0
P0,Q271,A0
P0,Q272,A0
P0,Q273,A0
P0,Q274,A1
P0,Q275,A1
P0,Q276,A2
P0,Q277,A1
P0,Q278,A2
P0,Q279,A1
P0,Q280,A0
P0,Q281,A0
P0,Q282,A1
P0,Q283,A0
P0,Q284,A0
P0,Q285,A0
P0,Q286,A0
P0,Q287,A1
P0,Q288,A0
P0,Q289,A0
P0,Q290,A1
P0,Q291,A0
P0,Q292,A1
P0,Q293,A0
P0,Q294,A0
P0,Q295,A1
P0,Q296,A0
P0,Q297,A0
P0,Q298,A0
P0,Q299,A0
P0,Q300,A1
P0,Q301,A0
P0,Q302,A0
P0,Q303,A0
P0,Q304,A0
P0,Q305,A0
P1,Q0,A0
P1,Q1,A0
P1,Q2,A0
P1,Q3,A1
P1,Q4,A0
P1,Q5,A0
P1,Q6,A0
P1,Q7,A0
P1,Q8,A0
P1,Q9,A0
P1,Q10,A0
P1,Q11,A0
P1,Q12,A0
P1,Q13,A0
P1,Q14,A0
P1,Q15,A0
P1,Q16,A0
P1,Q17,A0
P1,Q18,A0
P1,Q19,A1
P1,Q20,A0
P1,Q21,A0
P1,Q22,A1
P1,Q23,A1
P1,Q24,A1
P1,Q25,A0
P1,Q26,A0
P1,Q27,A1
P1,Q28,A0
P1,Q29,A0
P1,Q30,A0
P1,Q31,A0
P1,Q32,A1
P1,Q33,A0
P1,Q34,A0
P1,Q35,A0
P1,Q36,A0
P1,Q37,A1
P1,Q38,A0
P1,Q39,A0
P1,Q40,A1
P1,Q41,A0
P1,Q42,A1
P1,Q43,A0
P1,Q44,A1
P1,Q45,A1
P1,Q46,A0
P1,Q47,A0
P1,Q48,A0
P1,Q49,A0
P1,Q50,A0
P1,Q51,A0
P1,Q52,A0
P1,Q53,A0
P1,Q54,A0
P1,Q55,A0
P1,Q56,A0
P1,Q57,A0
P1,Q58,A0
P1,Q59,A0
P1,Q60,A0
P1,Q61,A0
P1,Q62,A0
P1,Q63,A0
P1,Q64,A0
P1,Q65,A0
P1,Q66,A0
P1,Q67,A0
P1,Q68,A0
P1,Q69,A0
P1,Q70,A1
P1,Q71,A0
P1,Q72,A0
P1,Q73,A1
P1,Q74,A0
P1,Q75,A1
P1,Q76,A0
P1,Q77,A0
P1,Q78,A0
P1,Q79,A0
P1,Q80,A0
P1,Q81,A1
P1,Q82,A0
P1,Q83,A1
P1,Q84,A0
P1,Q85,A0
P1,Q86,A1
P1,Q87,A0
P1,Q88,A0
P1,Q89,A0
P1,Q90,A0
P1,Q91,A1
P1,Q92,A0
P1,Q93,A0
P1,Q94,A0
P1,Q95,A0
P1,Q96,A0
P1,Q97,A0
P1,Q98,A0
P1,Q99,A0
P1,Q100,A0
P1,Q101,A0
P1,Q102,A0
P1,Q103,A0
P1,Q104,A0
P1,Q105,A1
P1,Q106,A0
P1,Q107,A1
P1,Q108,A1
P1,Q109,A1
P1,Q110,A1
P1,Q111,A0
P1,Q112,A0
P1,Q113,A1
P1,Q114,A0
P1,Q115,A0
P1,Q116,A0
P1,Q117,A0
P1,Q118,A0
P1,Q119,A1
P1,Q120,A0
P1,Q121,A1
P1,Q122,A0
P1,Q123,A0
P1,Q124,A1
P1,Q125,A1
P1,Q126,A1
P1,Q127,A0
P1,Q128,A0
P1,Q129,A1
P1,Q130,A1
P1,Q131,A1
P1,Q132,A0
P1,Q133,A0
P1,Q134,A1
P1,Q135,A0
P1,Q136,A0
P1,Q137,A0
P1,Q138,A1
P1,Q139,A1
P1,Q140,A0
P1,Q141,A1
P1,Q142,A1
P1,Q143,A0
P1,Q144,A0
P1,Q145,A0
P1,Q146,A1
P1,Q147,A1
P1,Q148,A0
P1,Q149,A0
P1,Q150,A0
P1,Q151,A1
P1,Q152,A0
P1,Q153,A1
P1,Q154,A0
P1,Q155,A0
P1,Q156,A1
P1,Q157,A0
P1,Q158,A0
P1,Q159,A0
P1,Q160,A0
P1,Q161,A0
P1,Q162,A0
P1,Q163,A0
P1,Q164,A0
P1,Q165,A0
P1,Q166,A0
P1,Q167,A0
P1,Q168,A0
P1,Q169,A0
P1,Q170,A0
P1,Q171,A0
P1,Q172,A1
P1,Q173,A1
P1,Q174,A0
P1,Q175,A1
P1,Q176,A1
P1,Q177,A1
P1,Q178,A0
P1,Q179,A0
P1,Q180,A1
P1,Q181,A1
P1,Q182,A1
P1,Q183,A0
P1,Q184,A1
P1,Q185,A0
P1,Q186,A1
P1,Q187,A1
P1,Q188,A1
P1,Q189,A1
P1,Q190,A1
P1,Q191,A0
P1,Q192,A0
P1,Q193,A1
P1,Q194,A0
P1,Q195,A1
P1,Q196,A0
P1,Q197,A0
P1,Q198,A1
P1,Q199,A0
P1,Q200,A0
P1,Q201,A0
P1,Q202,A0
P1,Q203,A0
P1,Q204,A0
P1,Q205,A0
P1,Q206,A0
P1,Q207,A0
P1,Q208,A0
P1,Q209,A0
P1,Q210,A0
P1,Q211,A0
P1,Q212,A0
P1,Q213,A0
P1,Q214,A0
P1,Q215,A0
P1,Q216,A0
P1,Q217,A0
P1,Q218,A0
P1,Q219,A0
P1,Q220,A0
P1,Q221,A0
P1,Q222,A0
P1,Q223,A1
P1,Q224,A0
P1,Q225,A0
P1,Q226,A1
P1,Q227,A1
P1,Q228,A1
P1,Q229,A0
P1,Q230,A0
P1,Q231,A0
P1,Q232,A0
P1,Q233,A0
P1,Q234,A0
P1,Q235,A0
P1,Q236,A1
P1,Q237,A0
P1,Q238,A0
P1,Q239,A1
P1,Q240,A0
P1,Q241,A0
P1,Q242,A0
P1,Q243,A0
P1,Q244,A1
P1,Q245,A0
P1,Q246,A0
P1,Q247,A0
P1,Q248,A1
P1,Q249,A1
P1,Q250,A0
P1,Q251,A0
P1,Q252,A0
P1,Q253,A0
P1,Q254,A0
P1,Q255,A1
P1,Q256,A0
P1,Q257,A0
P1,Q258,A1
P1,Q259,A0
P1,Q260,A0
P1,Q261,A0
P1,Q262,A0
P1,Q263,A0
P1,Q264,A0
P1,Q265,A0
P1,Q266,A0
P1,Q267,A0
P1,Q268,A0
P1,Q269,A0
P1,Q270,A0
P1,Q271,A0
P1,Q272,A0
P1,Q273,A0
P1,Q274,A1
P1,Q275,A1
P1,Q276,A1
P1,Q277,A1
P1,Q278,A1
P1,Q279,A1
P1,Q280,A1
P1,Q281,A0
P1,Q282,A1
P1,Q283,A0
P1,Q284,A0
P1,Q285,A0
P1,Q286,A0
P1,Q287,A1
P1,Q288,A0
P1,Q289,A0
P1,Q290,A1
P1,Q291,A0
P1,Q292,A1
P1,Q293,A1
P1,Q294,A1
P1,Q295,A1
P1,Q296,A0
P1,Q297,A0
P1,Q298,A0
P1,Q299,A0
P1,Q300,A1
P1,Q301,A0
P1,Q302,A0
P1,Q303,A0
P1,Q304,A1
P1,Q305,A0
